no,id,Username,Rating,Stars,Date,Review Text
12,ChdDSUhNMG9nS0VJQ0FnSURJb2Nhbi1BRRAB,Selvy Almita Wijaya,5,⭐⭐⭐⭐⭐,7 years ago,Is it still allowed to smoke in government buildings like this?? Not only visitors but also employees walk around holding cigarette butts
13,ChdDSUhNMG9nS0VJQ0FnSUQtdzdfMjVBRRAB,adtyarnpdt,5,⭐⭐⭐⭐⭐,3 years ago,"For the time being the office has moved to Jalan Jend Sudirman No. 5, East Tugu, next to Shabu Auce"
14,ChZDSUhNMG9nS0VJQ0FnSUNJajUtck9BEAE,Daily Raj,4,⭐⭐⭐⭐,7 years ago,The need for building renovation
15,ChdDSUhNMG9nS0VJQ0FnSUNLaDdYRDZRRRAB,Adi Krismantoro,5,⭐⭐⭐⭐⭐,5 years ago,"Mobile file setup, service and repainting#safe"
16,ChdDSUhNMG9nS0VJQ0FnSURnZ2FHUnVRRRAB,Mas Sofianul Luthfi,4,⭐⭐⭐⭐,9 years ago,"Asked about the announcement of passing the non-pns TKD exam, they said the security guard came out at 10pm."
17,ChdDSUhNMG9nS0VJQ0FnSUNLdC1UejlRRRAB,Sagiku 7,4,⭐⭐⭐⭐,5 years ago,Ready to take care of all matters regarding personnel throughout DIY.
18,ChdDSUhNMG9nS0VJQ0FnSUNLX2FPX3dRRRAB,Marieana Chandra Kusuma,5,⭐⭐⭐⭐⭐,5 years ago,"Came here to take care of my transfer, the service was good and friendly👍 …"
19,ChdDSUhNMG9nS0VJQ0FnSUNldi03YS1BRRAB,Vigi Verindo,5,⭐⭐⭐⭐⭐,3 years ago,"How to activate NIK for non-ASN, how to do it?"
20,ChdDSUhNMG9nS0VJQ0FnSUNncE5xMF9BRRAB,Jim,5,⭐⭐⭐⭐⭐,9 years ago,Please take the number for the non-PNS test here..
21,ChZDSUhNMG9nS0VJQ0FnSURBNTZxRElBEAE,Nayanika Project,4,⭐⭐⭐⭐,Edited 5 years ago,"Undip Public Administration Internship Program, 2011"
22,ChZDSUhNMG9nS0VJQ0FnSURBa3JtZElBEAE,Tri Bekti Susilo adi,4,⭐⭐⭐⭐,9 years ago,Ready to pick up the card tomorrow..
23,ChdDSUhNMG9nS0VJQ0FnSUNJaDdiNG1BRRAB,anton legowo,5,⭐⭐⭐⭐⭐,7 years ago,Place for selection of CPNS competency fields
24,Ci9DQUlRQUNvZENodHljRjlvT2t3dFpreHpaVXhmVFRreGExTkRkbE5uYmtoaVQyYxAB,Karpet Masjid Al-Hilal,5,⭐⭐⭐⭐⭐,7 months ago,Good
25,ChZDSUhNMG9nS0VJQ0FnSUR5enJUVGZ3EAE,Hernawan Setyanto,5,⭐⭐⭐⭐⭐,5 years ago,Taking care of moving wife
26,ChdDSUhNMG9nS0VJQ0FnSUQ2MTcyWmx3RRAB,fandi kurniawan,4,⭐⭐⭐⭐,4 years ago,Photo of the training used to be comfortable
27,ChdDSUhNMG9nS0VJQ0FnSUNocUxqc2tBRRAB,Hari Triwahyudi,5,⭐⭐⭐⭐⭐,3 years ago,Clean and tidy
28,ChZDSUhNMG9nS0VJQ0FnSURBeHE2Mkx3EAE,IniMedia,3,⭐⭐⭐,9 years ago,improve service
29,ChdDSUhNMG9nS0VJQ0FnSUQwX282Qm1BRRAB,Lisetyo Ncahyo,4,⭐⭐⭐⭐,6 years ago,Cool
30,ChdDSUhNMG9nS0VJQ0FnSUQwanUzNXJBRRAB,A. D. Atmaji,5,⭐⭐⭐⭐⭐,6 years ago,memorable place
31,Ci9DQUlRQUNvZENodHljRjlvT2t0a1RIaGtla1J3WlVOb05uUk5TRkl6T1Y4M05HYxAB,Maya Retnosari,5,⭐⭐⭐⭐⭐,a month ago,the service is very good and satisfying
32,Ci9DQUlRQUNvZENodHljRjlvT21OV2RHaERjMUV0WTFkdk5raDBXSEZQYWxWUVlXYxAB,Andari Cantika Putri,5,⭐⭐⭐⭐⭐,a month ago,The service is very good and fast👍🏻 …
33,Ci9DQUlRQUNvZENodHljRjlvT21aeE5FRXpUMUJFU0U1b01FaDBNM2QyVldJeGFFRRAB,Laila Vega,5,⭐⭐⭐⭐⭐,a month ago,     
34,Ci9DQUlRQUNvZENodHljRjlvT2tsTU1XaElOMmhzWm5sS2EyZFNkRVp4YkMxNWFtYxAB,Siti Naurah Cleofatrah,5,⭐⭐⭐⭐⭐,a month ago,2 reviews      
35,Ci9DQUlRQUNvZENodHljRjlvT21rNWVYWjNXVzh5T1haWlUzTkRUbUZPV0cwd2NFRRAB,Inayah Setiyorini,5,⭐⭐⭐⭐⭐,a month ago,satisfactory service
36,Ci9DQUlRQUNvZENodHljRjlvT25GdFduWmhNRU5RWDE5S01HUklTMU5qT1ZGeVEwRRAB,Suwartono Anjar,5,⭐⭐⭐⭐⭐,4 months ago,     
37,Ci9DQUlRQUNvZENodHljRjlvT25RMFJ6UmtjbVpyWWt4R2NqQmZVVkZwTkZWeE5rRRAB,poniran bang,5,⭐⭐⭐⭐⭐,6 months ago,     
38,Ci9DQUlRQUNvZENodHljRjlvT2s5cVN6UnFXbnBTUkVWUmNEZExlRGxFVG5keVluYxAB,Nanda chandra Adiputra,1,⭐,a year ago,     
39,ChdDSUhNMG9nS0VJQ0FnTUNnc0s3YnlnRRAB,Wahyu Joko Setiawan,5,⭐⭐⭐⭐⭐,a year ago,     
40,ChdDSUhNMG9nS0VJQ0FnSUQ5ek5YX3hnRRAB,M. Yusuf Rahardian Dev,5,⭐⭐⭐⭐⭐,2 years ago,     
41,ChdDSUhNMG9nS0VJQ0FnSUM5cGRyQ25nRRAB,Kania Widiaratri,5,⭐⭐⭐⭐⭐,2 years ago,1 review      
42,ChZDSUhNMG9nS0VJQ0FnSUQxNmZPZ0ZnEAE,Fios Zielinski,4,⭐⭐⭐⭐,2 years ago,     
43,ChZDSUhNMG9nS0VJQ0FnSUNSOV9qaFlnEAE,Renny Sudarti,5,⭐⭐⭐⭐⭐,3 years ago,12 reviews      
44,ChZDSUhNMG9nS0VJQ0FnSURPazdTWkNREAE,Reza Antara Baskoro,5,⭐⭐⭐⭐⭐,4 years ago,5 reviews · 4 photos      
45,ChZDSUhNMG9nS0VJQ0FnSURHamYtYk5nEAE,ahmad harimurti nugroho,5,⭐⭐⭐⭐⭐,4 years ago,     
46,ChZDSUhNMG9nS0VJQ0FnSUNheWFDX0NREAE,Drs. H. Bambang Sudaryo,5,⭐⭐⭐⭐⭐,5 years ago,     
47,ChZDSUhNMG9nS0VJQ0FnSUN5M2I2Z0NREAE,Ugiek 88,5,⭐⭐⭐⭐⭐,5 years ago,     
48,ChdDSUhNMG9nS0VJQ0FnSURzbVB6cHBRRRAB,wiwid vindi astriarti,5,⭐⭐⭐⭐⭐,6 years ago,     
49,ChdDSUhNMG9nS0VJQ0FnSUQwbWEtbndBRRAB,Ernawan Nurhidayat,5,⭐⭐⭐⭐⭐,6 years ago,     
50,ChdDSUhNMG9nS0VJQ0FnSUQwMXNtNWdnRRAB,rahmat mulyono,5,⭐⭐⭐⭐⭐,6 years ago,     
51,ChZDSUhNMG9nS0VJQ0FnSURJd3M2SklREAE,Citra Kusuma,5,⭐⭐⭐⭐⭐,7 years ago,     
52,ChZDSUhNMG9nS0VJQ0FnSURJLUlMT0tnEAE,Eko Widodo,4,⭐⭐⭐⭐,7 years ago,     
53,ChZDSUhNMG9nS0VJQ0FnSUNJNThTaGZBEAE,Khaerul Rivai,5,⭐⭐⭐⭐⭐,7 years ago,4 reviews      
54,ChdDSUhNMG9nS0VJQ0FnSUR3bUszdzJBRRAB,Abuya Sabil,4,⭐⭐⭐⭐,7 years ago,     
55,ChZDSUhNMG9nS0VJQ0FnSUNRX05uU1lREAE,Suprihatin New,3,⭐⭐⭐,8 years ago,1 review · 4 photos      
56,ChZDSUhNMG9nS0VJQ0FnSURnMWNmWmJBEAE,Wulandari Wulan,4,⭐⭐⭐⭐,8 years ago,     
57,ChZDSUhNMG9nS0VJQ0FnSUN3aHJTSFBnEAE,dhedit Sujati,4,⭐⭐⭐⭐,8 years ago,9 reviews · 4 photos      
58,ChdDSUhNMG9nS0VJQ0FnSUN3dmQzOXhRRRAB,Regina Kroesdiyantika W.,5,⭐⭐⭐⭐⭐,8 years ago,     
59,ChZDSUhNMG9nS0VJQ0FnSUNRa3FiVFJnEAE,Ganis Aditya,3,⭐⭐⭐,8 years ago,     
60,ChZDSUhNMG9nS0VJQ0FnSUNnbTZfbEh3EAE,Novia Saraswati,5,⭐⭐⭐⭐⭐,8 years ago,     
61,ChZDSUhNMG9nS0VJQ0FnSURnbXRhMU9REAE,sri rahayu riwanti st,5,⭐⭐⭐⭐⭐,9 years ago,     
62,ChZDSUhNMG9nS0VJQ0FnSUNnMGZQa0Z3EAE,dyan iyenk,3,⭐⭐⭐,9 years ago,     
63,ChZDSUhNMG9nS0VJQ0FnSUNBNlpDblRnEAE,jeng sri,5,⭐⭐⭐⭐⭐,9 years ago,     
64,ChZDSUhNMG9nS0VJQ0FnSURRMnREQmNREAE,Fandi pendutt,5,⭐⭐⭐⭐⭐,9 years ago,     
65,ChZDSUhNMG9nS0VJQ0FnSURRaFBEQkZREAE,Nawang Kestury,5,⭐⭐⭐⭐⭐,11 years ago,     
