no,id,Username,Rating,Stars,Date,Review Text
11,ChZDSUhNMG9nS0VJQ0FnSUQwNmZTS05REAE,Rahmat Nur Kholis,5,⭐⭐⭐⭐⭐,6 years ago,I attended an event here last year. The place is nice and clean. There's also a work area called Srawung Galuh.
12,ChZDSUhNMG9nS0VJQ0FnSUN3MTdEc0ZREAE,Dwi Subekti,4,⭐⭐⭐⭐,9 years ago,"As of January 2017, services at the Information Plaza were suspended until further notice. This location will be used as the Yogyakarta Regional Government's PPID office."
13,ChZDSUhNMG9nS0VJQ0FnSUR5dnYyZ0V3EAE,Devi Friesta,2,⭐⭐,5 years ago,"The lady guarding the front is wearing a black dress and a black hijab, she is not friendly and arrogant, I don't know what her field is here but she is really annoying."
14,ChZDSUhNMG9nS0VJQ0FnSURnaEtMSVRREAE,Yunia NIArfianti,5,⭐⭐⭐⭐⭐,9 years ago,"Starting from the Department of Information, then the structure changed several times until finally it now became the DIY Communications and Information Service."
15,ChZDSUhNMG9nS0VJQ0FnSUR4eS0yQ1dnEAE,latifah nurrohmah,1,⭐,3 years ago,"Nga is really nice, this is my first time here, asking about internship information, Ms. Nga is rude and friendly"
16,ChZDSUhNMG9nS0VJQ0FnSUQ3aXMyRENREAE,GeoVyu Berliano,5,⭐⭐⭐⭐⭐,2 years ago,"pleasant atmosphere, free unlimited fast wifi..."
17,ChZDSUhNMG9nS0VJQ0FnSURBMy1TeVpnEAE,Gradaz Farm,4,⭐⭐⭐⭐,8 years ago,Government transparency is a primary concern of this agency.
18,ChZDSUhNMG9nS0VJQ0FnSURBbUtMaVlBEAE,Priyo Harjiyono,4,⭐⭐⭐⭐,8 years ago,Currently participating in the DIY Communications and Information Service social media forum event
19,ChdDSUhNMG9nS0VJQ0FnSUNVdDZta21BRRAB,RA HM,3,⭐⭐⭐,7 years ago,Gud
20,ChdDSUhNMG9nS0VJQ0FnSUR5b2Myc3JBRRAB,andrieka budi,5,⭐⭐⭐⭐⭐,5 years ago,"Great service, fast and satisfying"
21,ChZDSUhNMG9nS0VJQ0FnSUNzNnNPcWNREAE,mohamad zainuri,5,⭐⭐⭐⭐⭐,6 years ago,Nice place
22,ChdDSUhNMG9nS0VJQ0FnSURSeE96eTFnRRAB,Muhammad Izzuddin,4,⭐⭐⭐⭐,3 years ago,pleasure
23,ChdDSUhNMG9nS0VJQ0FnSURBdzRiOXRnRRAB,Mochamad Hapsakti Nurhindratno,4,⭐⭐⭐⭐,8 years ago,DIY Communication and Information Service is great
24,ChdDSUhNMG9nS0VJQ0FnSUN5bkpIUzVRRRAB,Lejar Basuki,5,⭐⭐⭐⭐⭐,5 years ago,Clean
25,ChZDSUhNMG9nS0VJQ0FnSUNRNy02eVRnEAE,Rudi Winarso,5,⭐⭐⭐⭐⭐,8 years ago,Greetings #youth
26,Ci9DQUlRQUNvZENodHljRjlvT2tKdFRrZzRXazAzWXkxRmVuVkZkV3B4WTBKTGJWRRAB,ipunk oks,5,⭐⭐⭐⭐⭐,4 weeks ago,     
27,Ci9DQUlRQUNvZENodHljRjlvT2s5dFExbHJXRlo2Y0c5ekxYaHJTWFZLZFVWc1RrRRAB,Jose Nugie,5,⭐⭐⭐⭐⭐,10 months ago,     
28,ChZDSUhNMG9nS0VJQ0FnSURMN1B2T2V3EAE,laksono adi,5,⭐⭐⭐⭐⭐,2 years ago,     
29,ChZDSUhNMG9nS0VJQ0FnSUNkaklDY1ZBEAE,Aswino Wardhana,5,⭐⭐⭐⭐⭐,2 years ago,     
30,ChZDSUhNMG9nS0VJQ0FnSUNCa3NhQUhBEAE,novie amalya,5,⭐⭐⭐⭐⭐,3 years ago,     
31,ChZDSUhNMG9nS0VJQ0FnSURPelpQOFZBEAE,Sukmana Suci W,4,⭐⭐⭐⭐,4 years ago,     
32,ChdDSUhNMG9nS0VJQ0FnSUNPLXNMN2d3RRAB,Sigit Ariyanto,5,⭐⭐⭐⭐⭐,4 years ago,     
33,ChdDSUhNMG9nS0VJQ0FnSUNpaTRuNzZBRRAB,Mirnawaty Ahaya,5,⭐⭐⭐⭐⭐,5 years ago,2 reviews      
34,ChdDSUhNMG9nS0VJQ0FnSUNpM3U2Vl9nRRAB,ANTONIUS SUTEJO,4,⭐⭐⭐⭐,5 years ago,     
35,ChdDSUhNMG9nS0VJQ0FnSUNzaThYbXpBRRAB,Rony Primanto,5,⭐⭐⭐⭐⭐,6 years ago,     
36,ChdDSUhNMG9nS0VJQ0FnSUQwZzhydC13RRAB,Andri Gunawan,5,⭐⭐⭐⭐⭐,6 years ago,     
37,ChdDSUhNMG9nS0VJQ0FnSURZNkpyNjdRRRAB,Ti Su,1,⭐,7 years ago,3 reviews · 10 photos      
38,ChZDSUhNMG9nS0VJQ0FnSUNJdC1hMWFREAE,Yan Arief,5,⭐⭐⭐⭐⭐,7 years ago,     
39,ChdDSUhNMG9nS0VJQ0FnSUNJN3IzMTFnRRAB,AGP TV,5,⭐⭐⭐⭐⭐,7 years ago,     
40,ChdDSUhNMG9nS0VJQ0FnSUNndzZ5bHFRRRAB,44 Laundry Spesial Express,4,⭐⭐⭐⭐,8 years ago,     
41,ChdDSUhNMG9nS0VJQ0FnSUNRd2VPZ2dRRRAB,benny sapti,5,⭐⭐⭐⭐⭐,8 years ago,6 reviews · 6 photos      
42,ChdDSUhNMG9nS0VJQ0FnSURnN0tMaHdRRRAB,Indoprint Purwokerto,5,⭐⭐⭐⭐⭐,8 years ago,     
43,ChZDSUhNMG9nS0VJQ0FnSUNBd3BxTUpREAE,Rm Gatot,5,⭐⭐⭐⭐⭐,9 years ago,     
44,ChdDSUhNMG9nS0VJQ0FnSUNnOWZqLW53RRAB,Dewi AmanatS,5,⭐⭐⭐⭐⭐,10 years ago,     
